id,doc_type,text_chunk
doc_41,Judgement,"imit the scope of general power. Reference in this connection can be made to a decision of this Court in Rohtak and Hissar Districts Electric Supply Co. Ltd. --- v. State of UP, in which it has been held as follows: “18……… Section 15 (1) confers wide powers on the appropriate government to make rules to carry out the purposes of the Act; and Section 15 (2) specifies some of the matters enumerated by clauses (a) to (e) in respect of which rules may be framed. It is well settled that the enumerati"
doc_41,Judgement,"on of the particular matters by sub-section (2) will not control or limit the width of the powers conferred on the appropriate government by sub-section (1) of Section 15; and so, if it appears that the item added by the appropriate government has relation to conditions of employment, its addition cannot be challenged as being invalid in law.” (Emphasis supplied) This would imply that the intention of the legislature, as indicated in the enabling Act, must be the prime guide to the extent of del"
doc_41,Judgement,"egate’s power to make rules. However, the delegate must not travel wider than the object of the legislature rather it must remain true to it16. 25. --- In St. Johns Teachers Training Institute v. Regional Director, National Council for Teacher 16 Dr. Mahachandra Prasad Singh v. Chairman, Bihar Legislative Council & Ors., (2004) 8 SCC 747, para 13 Civil Appeal @ SLP (C) No.4106/2021 Page 27 of 38Education and Anr.17, a three-Judge Bench of this Court observed: “10. …………. The power to make subordi"
doc_41,Judgement,"nate legislation is derived from the enabling act and it is fundamental that the delegate on whom such a power is conferred has to act within the limits of authority conferred by the Act. Rules cannot be made to supplant the provisions of the enabling act but to supplement it. What is permitted is the delegation of ancillary or subordinate legislative functions, or, what is fictionally called, a power to fill up details. The legislature may, after laying down the legislative policy confer discre"
doc_41,Judgement,"tion on an administrative agency as to the execution of the policy and leave it to the agency to work out the details within the framework of policy……………….. 12. The question whether any particular legislation suffers from excessive delegation has to be decided having regard to the subject matter, the scheme, the provisions of the statute including its preamble and the facts and circumstances in the background of which the statute is enacted…….It is also well settled that in considering the vires"
doc_41,Judgement," of subordinate legislation one should start with the presumption that it is intra vires and if it is open to two constructions, one of which would make it valid and the other invalid, the courts must adopt that construction which makes it valid and the legislation can also be read down to avoid its being declared ultra vires.” (Emphasis supplied) 26. Francis Bennion in his treatise on Statutory Interpretation (Fifth Edition, page 262, Section 69) has written: 17 (2003) 3 SCC 321 Civil Appeal @ "
doc_41,Judgement,"SLP (C) No.4106/2021 Page 28 of 38“There are various types of delegated legislation, but all are subject to certain fundamental factors. Underlying the concept of delegated legislation is the basic principle that the legislature delegates because it cannot directly exert its will in every detail. All it can in practice do is lay down the outline. --- This means that the intention of the legislature, as indicated in the outline (that is the enabling Act), must be the prime guide to the meaning of"
doc_41,Judgement," delegated legislation and the extent of the power to make it.” 27. As discussed above, since the rule-making power under Section 18 of the CRPF Act is in broad terms, that is to carry out the purposes of the Act as well as to regulate the award of minor punishment under Section 11, in order to determine whether Rule 27 of the CRPF Rules, insofar as it prescribes an additional punishment of compulsory retirement, is intra vires or ultra vires the CRPF Act, we would have to consider: (a) whether "
doc_41,Judgement,"the intention of the legislature, as borne out from the provisions of the CRPF Act, was to leave it open for the Central Government to prescribe any other minor punishment than what has already been prescribed Civil Appeal @ SLP (C) No.4106/2021 Page 29 of 38in Section 11 of the Act; and (b) whether it is in conflict with any of the provisions of the CRPF Act. 28. As regards Section 11 being exhaustive of the minor punishments which could be imposed, the intention of the legislature appears to t"
doc_41,Judgement,"he contrary. Section 11 expressly uses the phrase “subject to any rules made under this Act” before “award in lieu of, or in addition to, suspension or dismissal any one or more of the following punishments”. Importantly, while prescribing punishment for “more heinous offences” and “less heinous offences” in Sections 9 and 10 respectively, the phrase “subject to any rules made under this Act” is not used. The expression “subject to” conveys the idea of a provision yielding place to another provi"
doc_41,Judgement,"sion or other provisions subject to which it is made18. 18 P. --- Ramanatha Aiyer’s Advanced Law Lexicon 4th Edition Vol.4 at page 4640, see also Southern Petrochemical Industries Co. Ltd. --- v. Electricity Inspector & ETIO, (2007) 5 SCC 447, paragraph 68. Civil Appeal @ SLP (C) No.4106/2021 Page 30 of 3829. --- G.P. Singh in his treatise “Principles of Statutory Interpretation” (13th Edition, Chapter 12 at page 1019, published by LexisNexis) writes: “The delegate cannot override the Act either"
doc_41,Judgement," by exceeding the authority or by making provisions inconsistent with the Act. But when the enabling Act itself permits its modification by rules, the rules made prevail over the provision in the Act. When provision A in the Act is subject to other provisions of the Act, a valid notification issued under any other provision in the Act would in case of conflict with section A override its provisions.” 30. In light of the discussion above, we are of the view that while enacting the CRPF Act the le"
